"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"336","% aged 65+ years","E38000161","NHS South Sefton CCG","N84630","Netherton Surgery","General Practice","Persons","65+ yrs","","","2021","10.9907","","","","","294","2675","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000161","NHS South Sefton CCG","N84019","North Park Surgery","General Practice","Persons","65+ yrs","","","2021","17.689","","","","","1142","6456","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000161","NHS South Sefton CCG","N84027","Orrell Park Medical Centre","General Practice","Persons","65+ yrs","","","2021","10.7605","","","","","491","4563","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000161","NHS South Sefton CCG","N84034","Park Street Surgery","General Practice","Persons","65+ yrs","","","2021","15.4032","","","","","894","5804","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000161","NHS South Sefton CCG","N84615","Rawson Road Medical Centre","General Practice","Persons","65+ yrs","","","2021","16.0268","","","","","430","2683","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000161","NHS South Sefton CCG","N84043","Seaforth Village Surgery","General Practice","Persons","65+ yrs","","","2021","7.9518","","","","","165","2075","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000161","NHS South Sefton CCG","N84028","The Strand Medical Centre","General Practice","Persons","65+ yrs","","","2021","15.3919","","","","","1143","7426","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000161","NHS South Sefton CCG","N84621","Thornton Surgery","General Practice","Persons","65+ yrs","","","2021","20.876","","","","","591","2831","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000161","NHS South Sefton CCG","N84025","Westway Medical Centre","General Practice","Persons","65+ yrs","","","2021","28.937","","","","","2488","8598","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","","","E92000001","England","England","Persons","75+ yrs","","","2021","7.9220931181863605","7.915303043533343","7.9288885161055775","7.911389775467845","7.932809694084828","4811074","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","Increasing","","","20210000","","","1y"
"641","% aged 75+ years","","","E38000161","NHS South Sefton CCG","General Practice","Persons","75+ yrs","","","2021","8.70880646458457","","","","","13644","156669","","No significant change","","","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84035","15 Sefton Road","General Practice","Persons","75+ yrs","","","2021","11.1058","","","","","464","4178","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84001","42 Kingsway","General Practice","Persons","75+ yrs","","","2021","9.1313","","","","","864","9462","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84002","Aintree Road Medical Centre","General Practice","Persons","75+ yrs","","","2021","6.7783","","","","","170","2508","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84020","Blundellsands Surgery","General Practice","Persons","75+ yrs","","","2021","11.2052","","","","","1138","10156","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84015","Bootle Village Surgery","General Practice","Persons","75+ yrs","","","2021","6.8804","","","","","425","6177","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84023","Bridge Road Medical Centre","General Practice","Persons","75+ yrs","","","2021","6.9493","","","","","500","7195","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84038","Concept House Surgery","General Practice","Persons","75+ yrs","","","2021","6.0538","","","","","351","5798","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84026","Crosby Village Surgery","General Practice","Persons","75+ yrs","","","2021","8.7854","","","","","264","3005","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84627","Crossways Practice","General Practice","Persons","75+ yrs","","","2021","10.4042","","","","","260","2499","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84011","Eastview Surgery","General Practice","Persons","75+ yrs","","","2021","8.6001","","","","","575","6686","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84029","Ford Medical Practice","General Practice","Persons","75+ yrs","","","2021","6.7094","","","","","398","5932","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84004","Glovers Lane Surgery","General Practice","Persons","75+ yrs","","","2021","7.06","","","","","548","7762","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84003","High Pastures Surgery","General Practice","Persons","75+ yrs","","","2021","14.7342","","","","","1544","10479","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84626","Hightown - Ashurst Healthcare Ltd","General Practice","Persons","75+ yrs","","","2021","11.6785","","","","","231","1978","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84041","Kingsway Surgery","General Practice","Persons","75+ yrs","","","2021","7.6727","","","","","392","5109","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84605","Litherland Practice","General Practice","Persons","75+ yrs","","","2021","5.1199","","","","","190","3711","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84007","Liverpool Rd Medical Practice","General Practice","Persons","75+ yrs","","","2021","9.6879","","","","","568","5863","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84624","Maghull Health Centre","General Practice","Persons","75+ yrs","","","2021","9.0689","","","","","75","827","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84010","Maghull Health Centre (Dr Sapre)","General Practice","Persons","75+ yrs","","","2021","10.4624","","","","","500","4779","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","Y00446","Maghull Surgery","General Practice","Persons","75+ yrs","","","2021","11.197","","","","","362","3233","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84016","Moore Street Medical Centre","General Practice","Persons","75+ yrs","","","2021","6.7192","","","","","418","6221","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84630","Netherton Surgery","General Practice","Persons","75+ yrs","","","2021","4.1121","","","","","110","2675","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84019","North Park Surgery","General Practice","Persons","75+ yrs","","","2021","7.7447","","","","","500","6456","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84027","Orrell Park Medical Centre","General Practice","Persons","75+ yrs","","","2021","4.1201","","","","","188","4563","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84034","Park Street Surgery","General Practice","Persons","75+ yrs","","","2021","6.8229","","","","","396","5804","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84615","Rawson Road Medical Centre","General Practice","Persons","75+ yrs","","","2021","6.4853","","","","","174","2683","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84043","Seaforth Village Surgery","General Practice","Persons","75+ yrs","","","2021","2.4096","","","","","50","2075","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84028","The Strand Medical Centre","General Practice","Persons","75+ yrs","","","2021","6.1675","","","","","458","7426","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84621","Thornton Surgery","General Practice","Persons","75+ yrs","","","2021","10.7029","","","","","303","2831","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000161","NHS South Sefton CCG","N84025","Westway Medical Centre","General Practice","Persons","75+ yrs","","","2021","14.2824","","","","","1228","8598","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"642","% aged 85+ years","","","E92000001","England","England","Persons","85+ yrs","","","2021","2.107379381277413","2.1037700299319653","2.1109947915071445","2.1016913477979533","2.113082476619834","1279808","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","No significant change","","","20210000","","","1y"
"642","% aged 85+ years","","","E38000161","NHS South Sefton CCG","General Practice","Persons","85+ yrs","","","2021","2.3303908239664515","","","","","3651","156669","","Increasing","","","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84035","15 Sefton Road","General Practice","Persons","85+ yrs","","","2021","2.8961","","","","","121","4178","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84001","42 Kingsway","General Practice","Persons","85+ yrs","","","2021","2.3357","","","","","221","9462","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84002","Aintree Road Medical Centre","General Practice","Persons","85+ yrs","","","2021","1.874","","","","","47","2508","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84020","Blundellsands Surgery","General Practice","Persons","85+ yrs","","","2021","2.9244","","","","","297","10156","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84015","Bootle Village Surgery","General Practice","Persons","85+ yrs","","","2021","1.6513","","","","","102","6177","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84023","Bridge Road Medical Centre","General Practice","Persons","85+ yrs","","","2021","1.5149","","","","","109","7195","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84038","Concept House Surgery","General Practice","Persons","85+ yrs","","","2021","1.397","","","","","81","5798","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84026","Crosby Village Surgery","General Practice","Persons","85+ yrs","","","2021","2.7288","","","","","82","3005","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84627","Crossways Practice","General Practice","Persons","85+ yrs","","","2021","2.3209","","","","","58","2499","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84011","Eastview Surgery","General Practice","Persons","85+ yrs","","","2021","2.2435","","","","","150","6686","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84029","Ford Medical Practice","General Practice","Persons","85+ yrs","","","2021","1.8712","","","","","111","5932","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84004","Glovers Lane Surgery","General Practice","Persons","85+ yrs","","","2021","2.3963","","","","","186","7762","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84003","High Pastures Surgery","General Practice","Persons","85+ yrs","","","2021","3.9985","","","","","419","10479","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84626","Hightown - Ashurst Healthcare Ltd","General Practice","Persons","85+ yrs","","","2021","3.0334","","","","","60","1978","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84041","Kingsway Surgery","General Practice","Persons","85+ yrs","","","2021","2.1139","","","","","108","5109","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84605","Litherland Practice","General Practice","Persons","85+ yrs","","","2021","1.2665","","","","","47","3711","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84007","Liverpool Rd Medical Practice","General Practice","Persons","85+ yrs","","","2021","2.8825","","","","","169","5863","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84624","Maghull Health Centre","General Practice","Persons","85+ yrs","","","2021","2.4184","","","","","20","827","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84010","Maghull Health Centre (Dr Sapre)","General Practice","Persons","85+ yrs","","","2021","2.9086","","","","","139","4779","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","Y00446","Maghull Surgery","General Practice","Persons","85+ yrs","","","2021","3.8045","","","","","123","3233","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84016","Moore Street Medical Centre","General Practice","Persons","85+ yrs","","","2021","1.3663","","","","","85","6221","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84630","Netherton Surgery","General Practice","Persons","85+ yrs","","","2021","1.1589","","","","","31","2675","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84019","North Park Surgery","General Practice","Persons","85+ yrs","","","2021","1.8742","","","","","121","6456","","No significant change","Middle quintile","Middle quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84027","Orrell Park Medical Centre","General Practice","Persons","85+ yrs","","","2021","1.3149","","","","","60","4563","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84034","Park Street Surgery","General Practice","Persons","85+ yrs","","","2021","1.4473","","","","","84","5804","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84615","Rawson Road Medical Centre","General Practice","Persons","85+ yrs","","","2021","1.4163","","","","","38","2683","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84043","Seaforth Village Surgery","General Practice","Persons","85+ yrs","","","2021","0.8675","","","","","18","2075","","No significant change","Lowest quintile","Lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84028","The Strand Medical Centre","General Practice","Persons","85+ yrs","","","2021","1.414","","","","","105","7426","","No significant change","2nd lowest quintile","2nd lowest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84621","Thornton Surgery","General Practice","Persons","85+ yrs","","","2021","2.9671","","","","","84","2831","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"642","% aged 85+ years","E38000161","NHS South Sefton CCG","N84025","Westway Medical Centre","General Practice","Persons","85+ yrs","","","2021","4.3615","","","","","375","8598","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"93553","Deprivation score (IMD 2019)","","","E92000001","England","England","Persons","All ages","","","2019","21.722087098893315","","","","","","","","Cannot be calculated","","","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","","","E38000161","NHS South Sefton CCG","General Practice","Persons","All ages","","","2019","32.588","","","","","","","","Cannot be calculated","","","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84035","15 Sefton Road","General Practice","Persons","All ages","","","2019","36.031","","","","","","","","Cannot be calculated","Highest quintile","Middle quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84001","42 Kingsway","General Practice","Persons","All ages","","","2019","21.4656","","","","","","","","Cannot be calculated","Middle quintile","2nd lowest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84002","Aintree Road Medical Centre","General Practice","Persons","All ages","","","2019","49.1278","","","","","","","","Cannot be calculated","Highest quintile","2nd highest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84020","Blundellsands Surgery","General Practice","Persons","All ages","","","2019","17.5326","","","","","","","","Cannot be calculated","2nd lowest quintile","2nd lowest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84015","Bootle Village Surgery","General Practice","Persons","All ages","","","2019","52.2268","","","","","","","","Cannot be calculated","Highest quintile","Highest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84023","Bridge Road Medical Centre","General Practice","Persons","All ages","","","2019","45.3031","","","","","","","","Cannot be calculated","Highest quintile","2nd highest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84038","Concept House Surgery","General Practice","Persons","All ages","","","2019","49.4753","","","","","","","","Cannot be calculated","Highest quintile","2nd highest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84026","Crosby Village Surgery","General Practice","Persons","All ages","","","2019","19.3739","","","","","","","","Cannot be calculated","Middle quintile","2nd lowest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84627","Crossways Practice","General Practice","Persons","All ages","","","2019","20.5295","","","","","","","","Cannot be calculated","Middle quintile","2nd lowest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84011","Eastview Surgery","General Practice","Persons","All ages","","","2019","25.5241","","","","","","","","Cannot be calculated","2nd highest quintile","2nd lowest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84029","Ford Medical Practice","General Practice","Persons","All ages","","","2019","42.5255","","","","","","","","Cannot be calculated","Highest quintile","2nd highest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84004","Glovers Lane Surgery","General Practice","Persons","All ages","","","2019","40.9408","","","","","","","","Cannot be calculated","Highest quintile","Middle quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84003","High Pastures Surgery","General Practice","Persons","All ages","","","2019","12.8648","","","","","","","","Cannot be calculated","2nd lowest quintile","Lowest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84626","Hightown - Ashurst Healthcare Ltd","General Practice","Persons","All ages","","","2019","11.69","","","","","","","","Cannot be calculated","Lowest quintile","Lowest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84041","Kingsway Surgery","General Practice","Persons","All ages","","","2019","20.9187","","","","","","","","Cannot be calculated","Middle quintile","2nd lowest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84605","Litherland Practice","General Practice","Persons","All ages","","","2019","38.9075","","","","","","","","Cannot be calculated","Highest quintile","Middle quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84007","Liverpool Rd Medical Practice","General Practice","Persons","All ages","","","2019","31.9434","","","","","","","","Cannot be calculated","2nd highest quintile","Middle quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84624","Maghull Health Centre","General Practice","Persons","All ages","","","2019","15.3863","","","","","","","","Cannot be calculated","2nd lowest quintile","Lowest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84010","Maghull Health Centre (Dr Sapre)","General Practice","Persons","All ages","","","2019","16.1169","","","","","","","","Cannot be calculated","2nd lowest quintile","Lowest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","Y00446","Maghull Surgery","General Practice","Persons","All ages","","","2019","14.8556","","","","","","","","Cannot be calculated","2nd lowest quintile","Lowest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84016","Moore Street Medical Centre","General Practice","Persons","All ages","","","2019","57.8157","","","","","","","","Cannot be calculated","Highest quintile","Highest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84630","Netherton Surgery","General Practice","Persons","All ages","","","2019","42.6322","","","","","","","","Cannot be calculated","Highest quintile","2nd highest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84019","North Park Surgery","General Practice","Persons","All ages","","","2019","50.1999","","","","","","","","Cannot be calculated","Highest quintile","Highest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84027","Orrell Park Medical Centre","General Practice","Persons","All ages","","","2019","39.0758","","","","","","","","Cannot be calculated","Highest quintile","Middle quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84034","Park Street Surgery","General Practice","Persons","All ages","","","2019","53.0226","","","","","","","","Cannot be calculated","Highest quintile","Highest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84615","Rawson Road Medical Centre","General Practice","Persons","All ages","","","2019","47.4362","","","","","","","","Cannot be calculated","Highest quintile","2nd highest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84043","Seaforth Village Surgery","General Practice","Persons","All ages","","","2019","59.328","","","","","","","","Cannot be calculated","Highest quintile","Highest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84028","The Strand Medical Centre","General Practice","Persons","All ages","","","2019","54.3963","","","","","","","","Cannot be calculated","Highest quintile","Highest quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84621","Thornton Surgery","General Practice","Persons","All ages","","","2019","29.9277","","","","","","","","Cannot be calculated","2nd highest quintile","Middle quintile","20190000","","","1y"
"93553","Deprivation score (IMD 2019)","E38000161","NHS South Sefton CCG","N84025","Westway Medical Centre","General Practice","Persons","All ages","","","2019","13.491","","","","","","","","Cannot be calculated","2nd lowest quintile","Lowest quintile","20190000","","","1y"
"93438","% who have a positive experience of their GP practice","","","E92000001","England","England","Persons","16+ yrs","","","2021","82.97209822060991","82.89143932522498","83.05245459468415","82.84478767677274","83.09865672765584","694779.2984","837364.9857","","Cannot be calculated","","","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","","","E38000161","NHS South Sefton CCG","General Practice","Persons","16+ yrs","","","2021","81.02476068242426","79.34095729606595","82.60142126533538","78.32281778058825","83.46103744366451","1799.445971","2220.859347","","Cannot be calculated","Similar","","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","E38000161","NHS South Sefton CCG","N84035","15 Sefton Road","General Practice","Persons","16+ yrs","","","2021","93.0328","84.0714","97.1249","76.714","98.1858","59.5953","64.05837485","","Cannot be calculated","Higher","Higher","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","E38000161","NHS South Sefton CCG","N84001","42 Kingsway","General Practice","Persons","16+ yrs","","","2021","89.1798","82.9958","93.2965","78.5211","94.8933","126.4259","141.7651673","","Cannot be calculated","Similar","Higher","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","E38000161","NHS South Sefton CCG","N84002","Aintree Road Medical Centre","General Practice","Persons","16+ yrs","","","2021","86.061","71.0575","93.9492","60.5688","96.1265","30.2038","35.09581764","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","E38000161","NHS South Sefton CCG","N84020","Blundellsands Surgery","General Practice","Persons","16+ yrs","","","2021","92.8488","87.516","96.0075","83.3792","97.1101","137.0279","147.5817944","","Cannot be calculated","Higher","Higher","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","E38000161","NHS South Sefton CCG","N84015","Bootle Village Surgery","General Practice","Persons","16+ yrs","","","2021","87.1717","78.5462","92.6537","72.3548","94.636","75.845","87.00643978","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","E38000161","NHS South Sefton CCG","N84023","Bridge Road Medical Centre","General Practice","Persons","16+ yrs","","","2021","76.9516","67.7122","84.1653","61.815","87.3189","75.7061","98.38148374","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","E38000161","NHS South Sefton CCG","N84038","Concept House Surgery","General Practice","Persons","16+ yrs","","","2021","85.0446","75.6231","91.2463","69.0506","93.5458","67.8475","79.77866439","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","E38000161","NHS South Sefton CCG","N84026","Crosby Village Surgery","General Practice","Persons","16+ yrs","","","2021","74.1209","59.1376","85.0034","50.0924","89.0984","30.6484","41.34918644","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","E38000161","NHS South Sefton CCG","N84627","Crossways Practice","General Practice","Persons","16+ yrs","","","2021","65.0088","48.5728","78.5153","39.6459","84.0116","23.0921","35.52143637","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","E38000161","NHS South Sefton CCG","N84011","Eastview Surgery","General Practice","Persons","16+ yrs","","","2021","82.1572","73.3174","88.5267","67.3845","91.1205","79.0118","96.17149167","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","E38000161","NHS South Sefton CCG","N84029","Ford Medical Practice","General Practice","Persons","16+ yrs","","","2021","73.3616","63.0662","81.6234","56.6962","85.2787","61.9296","84.41688145","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","E38000161","NHS South Sefton CCG","N84004","Glovers Lane Surgery","General Practice","Persons","16+ yrs","","","2021","71.4695","62.3461","79.1226","56.7615","82.6994","77.432","108.3426888","","Cannot be calculated","Similar","Similar","20210000","","","1y"
"93438","% who have a positive experience of their GP practice","E38000161","NHS South Sefton CCG","N84003","High Pastures Surgery","General Practice","Persons","16+ yrs","","","2021","76.9933","69.7982","82.8944","65.2259","85.6545","120.4342","156.4216732","","Cannot be calculated","Similar","Similar","20210000","","","1y"
