"Indicator ID","Indicator Name","Parent Code","Parent Name","Area Code","AreaName","Area Type","Sex","Age","Category Type","Category","Time period","Value","Lower CI 95.0 limit","Upper CI 95.0 limit","Lower CI 99.8 limit","Upper CI 99.8 limit","Count","Denominator","Value note","Recent Trend","Compared to England value or percentiles","Compared to parent value or percentiles","Time period Sortable","New data","Compared to goal","Time period range"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81044","Hungerford Medical Centre","General Practice","Persons","65+ yrs","","","2021","19.2844","","","","","1935","10034","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81120","Kelsall Medical Centre","General Practice","Persons","65+ yrs","","","2021","23.5791","","","","","1257","5331","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81002","Kenmore Medical Centre","General Practice","Persons","65+ yrs","","","2021","24.4543","","","","","3148","12873","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81049","Knutsford Medical Partnership","General Practice","Persons","65+ yrs","","","2021","24.2622","","","","","5549","22871","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81115","Lache Health Centre","General Practice","Persons","65+ yrs","","","2021","15.8894","","","","","1138","7162","","No significant change","Middle quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81074","Launceston Close Surgery","General Practice","Persons","65+ yrs","","","2021","14.5306","","","","","763","5251","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81038","Laurel Bank Surgery","General Practice","Persons","65+ yrs","","","2021","25.0772","","","","","1868","7449","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81052","Lawton House Surgery","General Practice","Persons","65+ yrs","","","2021","22.8055","","","","","2637","11563","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81118","Meadowside Medical Centre","General Practice","Persons","65+ yrs","","","2021","22.4925","","","","","1803","8016","","Increasing","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81111","Merepark Medical Centre","General Practice","Persons","65+ yrs","","","2021","22.3794","","","","","1471","6573","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81113","Middlewich Road Surgery","General Practice","Persons","65+ yrs","","","2021","15.9768","","","","","1131","7079","","No significant change","Middle quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81022","Middlewood Partnership","General Practice","Persons","65+ yrs","","","2021","26.7987","","","","","8958","33427","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81016","Millcroft Medical Centre","General Practice","Persons","65+ yrs","","","2021","11.546","","","","","3428","29690","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81010","Nantwich Health Centre","General Practice","Persons","65+ yrs","","","2021","20.7863","","","","","1491","7173","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81125","Neston Medical Centre","General Practice","Persons","65+ yrs","","","2021","29.0892","","","","","2159","7422","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81060","Neston Surgery","General Practice","Persons","65+ yrs","","","2021","28.1868","","","","","2596","9210","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81080","Northgate Medical Centre","General Practice","Persons","65+ yrs","","","2021","18.015","","","","","1443","8010","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81121","Northgate Village Surgery","General Practice","Persons","65+ yrs","","","2021","18.3454","","","","","1244","6781","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81039","Oaklands","General Practice","Persons","65+ yrs","","","2021","20.5903","","","","","2295","11146","","Increasing","2nd highest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81067","Oakwood Medical Centre","General Practice","Persons","65+ yrs","","","2021","19.7044","","","","","1800","9135","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81117","Old Hall Surgery","General Practice","Persons","65+ yrs","","","2021","15.1071","","","","","846","5600","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81088","Park Green Surgery","General Practice","Persons","65+ yrs","","","2021","21.1892","","","","","2352","11100","","Increasing","2nd highest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81085","Park Lane Surgery","General Practice","Persons","65+ yrs","","","2021","22.1833","","","","","2028","9142","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81046","Park Medical Centre","General Practice","Persons","65+ yrs","","","2021","18.9584","","","","","1922","10138","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81030","Princeway Surgeries","General Practice","Persons","65+ yrs","","","2021","26.5434","","","","","4652","17526","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81027","Readesmoor Medical Group Practice","General Practice","Persons","65+ yrs","","","2021","24.8816","","","","","3467","13934","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81084","Rope Green Medical Centre","General Practice","Persons","65+ yrs","","","2021","23.5813","","","","","4463","18926","","Increasing","Highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81029","South Park Surgery","General Practice","Persons","65+ yrs","","","2021","20.8236","","","","","2670","12822","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81024","Swanlow Medical Centre","General Practice","Persons","65+ yrs","","","2021","17.8939","","","","","1876","10484","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81018","Tarporley Health Centre","General Practice","Persons","65+ yrs","","","2021","27.666","","","","","2200","7952","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81008","The Cedars Medical Centre","General Practice","Persons","65+ yrs","","","2021","27.3909","","","","","2844","10383","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81079","The Elms Medical Centre","General Practice","Persons","65+ yrs","","","2021","15.7976","","","","","1527","9666","","No significant change","Middle quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81101","The Handbridge Med.Ctr.","General Practice","Persons","65+ yrs","","","2021","20.1417","","","","","1507","7482","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81077","The Health Centre (Holmes Chapel)","General Practice","Persons","65+ yrs","","","2021","27.5908","","","","","3525","12776","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81047","The Kiltearn Medical Ctr.","General Practice","Persons","65+ yrs","","","2021","23.5334","","","","","3125","13279","","Increasing","Highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81614","The Surgery","General Practice","Persons","65+ yrs","","","2021","22.6703","","","","","1085","4786","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81624","The Village Surgeries Group","General Practice","Persons","65+ yrs","","","2021","24.548","","","","","2118","8628","","Increasing","Highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81127","The Weaver Vale Surgery","General Practice","Persons","65+ yrs","","","2021","19.4486","","","","","1573","8088","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81051","The Weaverham Surgery","General Practice","Persons","65+ yrs","","","2021","25.2483","","","","","1830","7248","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","Y04664","The Willaston Surgery","General Practice","Persons","65+ yrs","","","2021","29.0286","","","","","1279","4406","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81090","Tudor Surgery","General Practice","Persons","65+ yrs","","","2021","23.3215","","","","","1049","4498","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81100","Upton Village Surgery","General Practice","Persons","65+ yrs","","","2021","20.5991","","","","","1499","7277","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81642","Waters Edge Medical Centre","General Practice","Persons","65+ yrs","","","2021","17.5476","","","","","830","4730","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81055","Watling Street Surgery","General Practice","Persons","65+ yrs","","","2021","21.5496","","","","","1602","7434","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81626","Western Ave Medical Ctre","General Practice","Persons","65+ yrs","","","2021","12.5327","","","","","527","4205","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81607","Westminster Surgery","General Practice","Persons","65+ yrs","","","2021","11.2801","","","","","356","3156","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81093","Whitby Group Practice Surgery (Red)","General Practice","Persons","65+ yrs","","","2021","19.8533","","","","","3248","16360","","Increasing","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81123","Willow Wood Surgery","General Practice","Persons","65+ yrs","","","2021","12.6748","","","","","825","6509","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81086","Wilmslow Health Centre","General Practice","Persons","65+ yrs","","","2021","13.9559","","","","","1898","13600","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81061","Witton Street Surgery","General Practice","Persons","65+ yrs","","","2021","20.5261","","","","","1709","8326","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"336","% aged 65+ years","E38000233","NHS Cheshire CCG","N81063","York Road Group Practice","General Practice","Persons","65+ yrs","","","2021","14.2416","","","","","1660","11656","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","","","E92000001","England","England","Persons","75+ yrs","","","2021","7.9220931181863605","7.915303043533343","7.9288885161055775","7.911389775467845","7.932809694084828","4811074","60729834","<span class=""tooltipValueNote"">* Aggregated from all known lower geography values</span>","Increasing","","","20210000","","","1y"
"641","% aged 75+ years","","","E38000233","NHS Cheshire CCG","General Practice","Persons","75+ yrs","","","2021","9.754119202603743","","","","","76722","786560","","Increasing","","","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81033","Alderley Edge Medical Centre","General Practice","Persons","75+ yrs","","","2021","12.4617","","","","","1057","8482","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81032","Ashfields P/Care Centre","General Practice","Persons","75+ yrs","","","2021","9.416","","","","","2483","26370","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81001","Audlem Medical Practice","General Practice","Persons","75+ yrs","","","2021","14.5308","","","","","720","4955","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81034","Boughton Medical Group","General Practice","Persons","75+ yrs","","","2021","7.9445","","","","","1013","12751","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81632","Broken Cross Surgery","General Practice","Persons","75+ yrs","","","2021","6.1918","","","","","346","5588","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81006","Bunbury Medical Practice","General Practice","Persons","75+ yrs","","","2021","11.2237","","","","","598","5328","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81069","Chelford Surgery","General Practice","Persons","75+ yrs","","","2021","13.5866","","","","","583","4291","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81082","City Walls Medical Centre","General Practice","Persons","75+ yrs","","","2021","10.6733","","","","","1685","15787","","Increasing","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81062","Cumberland House Surgery","General Practice","Persons","75+ yrs","","","2021","9.4466","","","","","1456","15413","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81087","Danebridge Medical Centre","General Practice","Persons","75+ yrs","","","2021","10.1863","","","","","2537","24906","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81031","Drs Adey and Dancy","General Practice","Persons","75+ yrs","","","2021","14.7758","","","","","870","5888","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81053","Earnswood Medical Centre","General Practice","Persons","75+ yrs","","","2021","7.4767","","","","","1222","16344","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81025","Firdale Medical Centre","General Practice","Persons","75+ yrs","","","2021","7.3059","","","","","701","9595","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81102","Fountains Medical Practice","General Practice","Persons","75+ yrs","","","2021","18.4686","","","","","603","3265","","Decreasing","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81081","Garden Lane Medical Ctr.","General Practice","Persons","75+ yrs","","","2021","7.2733","","","","","729","10023","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81050","Great Sutton Medical Centre","General Practice","Persons","75+ yrs","","","2021","9.2835","","","","","1876","20208","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81071","Greenmoss Medical Centre","General Practice","Persons","75+ yrs","","","2021","11.5829","","","","","551","4757","","Increasing","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81068","Grosvenor Medical Centre","General Practice","Persons","75+ yrs","","","2021","6.9197","","","","","1001","14466","","No significant change","Middle quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81070","Handforth Health Centre","General Practice","Persons","75+ yrs","","","2021","10.067","","","","","977","9705","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81043","Haslington Surgery","General Practice","Persons","75+ yrs","","","2021","12.4639","","","","","733","5881","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81009","Heath Lane Medical Centre","General Practice","Persons","75+ yrs","","","2021","11.0561","","","","","827","7480","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81005","Helsby Health Centre","General Practice","Persons","75+ yrs","","","2021","9.6371","","","","","932","9671","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81040","High Street Practice Winsford","General Practice","Persons","75+ yrs","","","2021","5.5895","","","","","357","6387","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81013","High Street Surgery","General Practice","Persons","75+ yrs","","","2021","8.9798","","","","","683","7606","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81092","Hope Farm Medical Centre","General Practice","Persons","75+ yrs","","","2021","8.6095","","","","","1086","12614","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81044","Hungerford Medical Centre","General Practice","Persons","75+ yrs","","","2021","8.7901","","","","","882","10034","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81120","Kelsall Medical Centre","General Practice","Persons","75+ yrs","","","2021","10.5609","","","","","563","5331","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81002","Kenmore Medical Centre","General Practice","Persons","75+ yrs","","","2021","11.4892","","","","","1479","12873","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81049","Knutsford Medical Partnership","General Practice","Persons","75+ yrs","","","2021","12.3475","","","","","2824","22871","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81115","Lache Health Centre","General Practice","Persons","75+ yrs","","","2021","6.4507","","","","","462","7162","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81074","Launceston Close Surgery","General Practice","Persons","75+ yrs","","","2021","6.056","","","","","318","5251","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81038","Laurel Bank Surgery","General Practice","Persons","75+ yrs","","","2021","11.2633","","","","","839","7449","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81052","Lawton House Surgery","General Practice","Persons","75+ yrs","","","2021","10.4731","","","","","1211","11563","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81118","Meadowside Medical Centre","General Practice","Persons","75+ yrs","","","2021","9.743","","","","","781","8016","","Increasing","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81111","Merepark Medical Centre","General Practice","Persons","75+ yrs","","","2021","10.3149","","","","","678","6573","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81113","Middlewich Road Surgery","General Practice","Persons","75+ yrs","","","2021","6.0037","","","","","425","7079","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81022","Middlewood Partnership","General Practice","Persons","75+ yrs","","","2021","12.8758","","","","","4304","33427","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81016","Millcroft Medical Centre","General Practice","Persons","75+ yrs","","","2021","5.0455","","","","","1498","29690","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81010","Nantwich Health Centre","General Practice","Persons","75+ yrs","","","2021","9.2709","","","","","665","7173","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81125","Neston Medical Centre","General Practice","Persons","75+ yrs","","","2021","13.2983","","","","","987","7422","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81060","Neston Surgery","General Practice","Persons","75+ yrs","","","2021","13.5722","","","","","1250","9210","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81080","Northgate Medical Centre","General Practice","Persons","75+ yrs","","","2021","8.0649","","","","","646","8010","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81121","Northgate Village Surgery","General Practice","Persons","75+ yrs","","","2021","8.9072","","","","","604","6781","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81039","Oaklands","General Practice","Persons","75+ yrs","","","2021","8.8462","","","","","986","11146","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81067","Oakwood Medical Centre","General Practice","Persons","75+ yrs","","","2021","8.1773","","","","","747","9135","","No significant change","Middle quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81117","Old Hall Surgery","General Practice","Persons","75+ yrs","","","2021","6.625","","","","","371","5600","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81088","Park Green Surgery","General Practice","Persons","75+ yrs","","","2021","9.4144","","","","","1045","11100","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81085","Park Lane Surgery","General Practice","Persons","75+ yrs","","","2021","10.7198","","","","","980","9142","","No significant change","2nd highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81046","Park Medical Centre","General Practice","Persons","75+ yrs","","","2021","8.8084","","","","","893","10138","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81030","Princeway Surgeries","General Practice","Persons","75+ yrs","","","2021","12.2789","","","","","2152","17526","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81027","Readesmoor Medical Group Practice","General Practice","Persons","75+ yrs","","","2021","11.5329","","","","","1607","13934","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81084","Rope Green Medical Centre","General Practice","Persons","75+ yrs","","","2021","11.3019","","","","","2139","18926","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81029","South Park Surgery","General Practice","Persons","75+ yrs","","","2021","10.2402","","","","","1313","12822","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81024","Swanlow Medical Centre","General Practice","Persons","75+ yrs","","","2021","8.2411","","","","","864","10484","","Increasing","Middle quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81018","Tarporley Health Centre","General Practice","Persons","75+ yrs","","","2021","13.745","","","","","1093","7952","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81008","The Cedars Medical Centre","General Practice","Persons","75+ yrs","","","2021","13.9844","","","","","1452","10383","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81079","The Elms Medical Centre","General Practice","Persons","75+ yrs","","","2021","7.0039","","","","","677","9666","","No significant change","Middle quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81101","The Handbridge Med.Ctr.","General Practice","Persons","75+ yrs","","","2021","9.6766","","","","","724","7482","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81077","The Health Centre (Holmes Chapel)","General Practice","Persons","75+ yrs","","","2021","13.6897","","","","","1749","12776","","Increasing","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81047","The Kiltearn Medical Ctr.","General Practice","Persons","75+ yrs","","","2021","11.7931","","","","","1566","13279","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81614","The Surgery","General Practice","Persons","75+ yrs","","","2021","9.6114","","","","","460","4786","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81624","The Village Surgeries Group","General Practice","Persons","75+ yrs","","","2021","11.764","","","","","1015","8628","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81127","The Weaver Vale Surgery","General Practice","Persons","75+ yrs","","","2021","9.6439","","","","","780","8088","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81051","The Weaverham Surgery","General Practice","Persons","75+ yrs","","","2021","11.1065","","","","","805","7248","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","Y04664","The Willaston Surgery","General Practice","Persons","75+ yrs","","","2021","13.5951","","","","","599","4406","","No significant change","Highest quintile","Highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81090","Tudor Surgery","General Practice","Persons","75+ yrs","","","2021","11.3828","","","","","512","4498","","No significant change","Highest quintile","2nd highest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81100","Upton Village Surgery","General Practice","Persons","75+ yrs","","","2021","9.6468","","","","","702","7277","","No significant change","2nd highest quintile","Middle quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81642","Waters Edge Medical Centre","General Practice","Persons","75+ yrs","","","2021","6.5539","","","","","310","4730","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81055","Watling Street Surgery","General Practice","Persons","75+ yrs","","","2021","9.0395","","","","","672","7434","","No significant change","2nd highest quintile","2nd lowest quintile","20210000","","","1y"
"641","% aged 75+ years","E38000233","NHS Cheshire CCG","N81626","Western Ave Medical Ctre","General Practice","Persons","75+ yrs","","","2021","4.9941","","","","","210","4205","","No significant change","2nd lowest quintile","Lowest quintile","20210000","","","1y"
